logFC	logCPM	PValue	FDR
Saci_1492	-0.512148636795839	8.92364887463074	0.0912194990050583	0.26878623890808
Saci_1908	0.519769181850665	8.63291220654872	0.0918798801060989	0.269931127057267
Saci_1245	-0.553882400340943	9.42524573653615	0.0925765051435917	0.271175426571052
Saci_0985	-0.536873850935949	12.9411351568124	0.0931150038638274	0.271950584814061
Saci_0888	0.665714913157959	7.34131845054406	0.0935675814315675	0.272376738200372
Saci_0138	0.708012930365395	7.09597414944904	0.0938095110418201	0.272376738200372
Saci_1091	0.816913860705995	7.2250544271585	0.0945956495836991	0.273858542380796
Saci_0940	0.593253719866853	7.55191526328536	0.096311612718567	0.278015789039352
Saci_1558	-0.562977980429486	10.7271297956075	0.0966768467393918	0.278261184962945
Saci_0667	-0.530274364496309	10.2001356137589	0.0969876481319841	0.278348943916359
Saci_1570	-0.531416493421242	9.84816910790709	0.0977678193902349	0.27977937940779
Saci_0986	-0.600453008392987	9.01025971747983	0.099302382557942	0.283354212298955
Saci_0060	0.571641386708096	8.74280425004349	0.101407181547526	0.288531035176772
Saci_1639	0.509006070208928	9.00948814807495	0.105127730299823	0.298262389107785
Saci_1285	-0.593323124949336	8.37680457401973	0.109429009571684	0.309104491938817
Saci_1960	-0.654959864869253	6.76849250796991	0.109571783648	0.309104491938817
Saci_2189	0.52101392793657	9.44581449474345	0.110492691900846	0.310187841361028
Saci_0265	0.496922611959172	10.6211575491123	0.110948097740336	0.310187841361028
Saci_0446	-0.629972211756131	7.12419600182642	0.11101855702839	0.310187841361028
Saci_0703	-0.548363903727071	7.6856572173815	0.111205308685323	0.310187841361028
Saci_1167	0.718366381498407	7.44800226532504	0.112425137554637	0.312358405672273
Saci_0702	-0.548280230568454	7.56746336340087	0.112612597412562	0.312358405672273
Saci_1138	-0.612514015987342	7.53068561112277	0.113352973869145	0.313536220200726
Saci_0003	-0.510587571495688	9.89173043694259	0.114004497201245	0.3144624047801
Saci_0236	-0.667846502028077	7.84736542974202	0.116415342295851	0.320222811356732
Saci_0922	0.501772140775846	9.25907144679945	0.117135233760697	0.32096589152969
Saci_2164	0.657699100931437	7.30572377206527	0.117331942220823	0.32096589152969
Saci_1668	0.510802332560473	10.3642435424789	0.119006417157985	0.324652121532634
Saci_1915	0.590954380310986	7.40629673760083	0.119556525778432	0.325259260542418
Saci_0049	-0.510708502529851	8.93830600096068	0.122303039510205	0.331822180966211
Saci_1730	-0.557021644647174	8.32821308293422	0.123435839474775	0.332461333810191
Saci_0867	0.552694381035345	7.63423806460255	0.123454759175837	0.332461333810191
Saci_0899	-0.467292966774406	10.8909286985407	0.123543033409829	0.332461333810191
Saci_1478	-0.576617072753247	7.7976792185825	0.12564537097215	0.336559758961888
Saci_0761	0.716168353608708	7.60282204946405	0.125743877718893	0.336559758961888
Saci_1768	-0.469612235800095	9.11082028607806	0.12626162608216	0.336956967186839
Saci_0294	0.550939922068168	8.11847825049621	0.126570945378339	0.336956967186839
Saci_0449	-0.468979260978294	9.34272104771231	0.127252939918302	0.337866762938165
Saci_1660	0.599657734547174	8.363402104713	0.127875759189431	0.338615010333614
Saci_0160	0.499132662103451	9.6452045403323	0.129701453226477	0.34253601876035
Saci_0097	0.480639453890908	9.65434663825147	0.130714987091799	0.344297034965931
Saci_2314	0.49093925570017	8.36120868069028	0.131685159389786	0.345934823476343
Saci_1773	0.475627954837789	9.30204409337122	0.132593734398683	0.347402581155389
Saci_2115	-0.466164905914143	9.41901616046752	0.133829813822591	0.349651179020423
Saci_1326	0.510050881602427	8.51199985100345	0.134585086015527	0.349651179020423
Saci_0414	-0.456107530593724	12.5567679144151	0.134817777781158	0.349651179020423
Saci_0216	-0.454135496542347	10.8837307539387	0.134860424536578	0.349651179020423
Saci_1026	-0.629501330308375	8.28263023248481	0.135840963037448	0.351276240354652
Saci_0474	-0.477578408589653	9.63219992435108	0.136570980391857	0.35224671046523
Saci_0765	-0.47426694338618	11.7511576195055	0.13792821886066	0.354825702923925
Saci_1561	0.742867849655115	6.95064464456874	0.138372937275804	0.355049939831713
Saci_1389	-0.689399394690149	6.68512682350569	0.139392804069241	0.356137664634862
Saci_2323	0.52000727656888	7.65150724221998	0.139981440364025	0.356137664634862
Saci_1504	-0.481608218983075	9.70277367521916	0.140426680187457	0.356137664634862
Saci_1921	0.546275100406792	7.62431222048001	0.140570114866322	0.356137664634862
Saci_1506	-0.472608629402356	11.1081809606359	0.140590095203289	0.356137664634862
Saci_0164	-0.461802123852519	10.1885892218591	0.14143859144229	0.357375372270214
Saci_0017	-0.523941522500718	7.63300106100366	0.143145366114463	0.360038969768342
Saci_0550	-0.441346034872862	10.4804981378584	0.143217918487911	0.360038969768342
Saci_1495	-0.449639615039678	8.44652387761814	0.14587339385285	0.365788586100708
Saci_2265	-0.513034843142734	10.1243275656178	0.14840557227373	0.371200839465526
Saci_1323	0.448329379543483	9.97468797806333	0.150438961346189	0.375341428685342
Saci_0637	0.433175042547253	9.33162744358233	0.15097524741326	0.375735390178866
Saci_0943	0.573740880378694	7.65584732292443	0.154190967307248	0.382779076340242
Saci_0916	0.547320848619498	7.66377485397683	0.155298713359452	0.384567636822781
Saci_2245	-0.446765650379111	8.92303327651919	0.156967723048861	0.386857488242584
Saci_1251	-0.418828125566819	9.0691456371782	0.157002585862801	0.386857488242584
Saci_0610	-0.483015408891938	8.00905815084243	0.158502520896804	0.389586641709223
Saci_0920	-0.450590906992821	10.7941215373531	0.158952495605708	0.38972797070733
Saci_0567	0.420857543473762	10.4730727046365	0.15994196168425	0.391165682460821
Saci_0473	-0.486493985671248	7.81242964573855	0.160680847764192	0.391165682460821
Saci_2279	0.428459863984312	8.97056420293852	0.160993651774373	0.391165682460821
Saci_1455	0.51170299354357	7.4674818406708	0.161473861115018	0.391165682460821
Saci_1784	0.436992269228001	8.78382165714806	0.161508489233572	0.391165682460821
Saci_0134	-0.44716262909463	9.68502363960451	0.16365684614864	0.39508989819163
Saci_1499	0.5423356540289	8.03301952841232	0.163937465168584	0.39508989819163
Saci_2357	-0.56807582762924	7.28456405027532	0.164322384645663	0.39508989819163
Saci_0304	-0.565004183506108	7.99214079206496	0.166868617239645	0.400242842799439
Saci_2113	0.535207056930593	7.34316802077144	0.170014076474547	0.406804766118616
Saci_1011	-0.425130422313321	10.876979903566	0.170443442399743	0.406851774766695
Saci_0239	0.464631940871712	8.45746359190777	0.173843254338724	0.412320467275336
Saci_1257	-0.70708244766282	7.0761116872893	0.174554369478676	0.412320467275336
Saci_0800	-0.420305526762713	10.3439390360676	0.174879909840475	0.412320467275336
Saci_1629	0.505543736470841	10.0199958486404	0.175288082226246	0.412320467275336
Saci_0093	0.455080280078121	8.02781583419869	0.175387308499382	0.412320467275336
Saci_1894	-0.591846823542395	11.7775904770328	0.175676124517289	0.412320467275336
Saci_0528	-0.461938889462109	8.87003262452139	0.175885750601215	0.412320467275336
Saci_2039	-0.455440468603249	7.99661910442742	0.176470435009442	0.412320467275336
Saci_1939	0.453782616738217	7.95931520362722	0.176471499085617	0.412320467275336
Saci_2122	0.457418842290628	7.79181891539013	0.177918341657561	0.414725148511639
Saci_0787	-0.420883207466188	9.71809125722564	0.179944124195112	0.417758063059374
Saci_0075	-0.415512101215877	8.56252161020257	0.180060877129317	0.417758063059374
Saci_0430	-0.411821717987757	10.3456999912334	0.183599178828302	0.424974323022153
Saci_1585	0.393060417360108	9.18362655512482	0.185642859307345	0.427815711842207
Saci_2334	0.448039065379217	8.53869747447252	0.186664842286789	0.427815711842207
Saci_0999	-0.455751888047318	10.2780995601896	0.186860466932565	0.427815711842207
Saci_0287	0.527865018734106	7.29379224762961	0.187496042642019	0.427815711842207
Saci_0445	-0.399064671111514	8.58932844035865	0.187755852576186	0.427815711842207
Saci_2227	0.587178012291733	10.9335132107638	0.188429651769493	0.427815711842207
Saci_0286	-0.52741347282815	8.58436891969688	0.188615356385521	0.427815711842207
Saci_0440	0.486315284172476	8.94624087248752	0.188914224929999	0.427815711842207
Saci_0994	-0.414862099939107	8.53184766587175	0.189194434926235	0.427815711842207
Saci_2277	0.399152260736489	9.68232953051624	0.189287500645567	0.427815711842207
Saci_2169	0.434899794968517	8.69963239550171	0.189565874330887	0.427815711842207
Saci_1855	0.469954459611651	7.63476943528063	0.192188904011905	0.432751885904357
Saci_0825	-0.433663631732047	11.8152711882264	0.193601514010117	0.434077569435414
Saci_1566	-0.500142459280586	7.61222064383731	0.193651926747118	0.434077569435414
Saci_1074	-0.426575484303174	8.52258316311507	0.195464663286308	0.43704747814504
Saci_0361	0.455929365982552	8.34274943818907	0.196459925310238	0.43704747814504
Saci_0846	-0.428502642442242	8.24796121851864	0.196857897601593	0.43704747814504
Saci_0944	0.427848183621116	10.5397635139371	0.196963049686442	0.43704747814504
Saci_0434	0.462388289564485	7.82902003092158	0.197177512798568	0.43704747814504
Saci_1212	-0.398072989672217	11.9168614334886	0.197990491471913	0.437872066885544
Saci_1274	-0.396851738052335	11.8209015908555	0.198659784003084	0.438375923366804
Saci_2253	-0.429170997529862	7.80114306253349	0.200435528159478	0.441313701690381
Saci_0219	-0.490498829095878	8.94331876878071	0.201347801424275	0.442341519500676
Saci_1920	0.391213118434387	8.75584652122403	0.207076135937481	0.453921860896068
Saci_0425	-0.389981964241499	11.09733143243	0.209501619210219	0.457888660778985
Saci_0641	-0.374459663582783	9.18325073421813	0.210226229215529	0.457888660778985
Saci_1396	0.524435975264681	7.31950964322962	0.210646790493113	0.457888660778985
Saci_0124	0.461695731548975	7.3581847926627	0.211169483023948	0.457888660778985
Saci_0711	-0.417386652311888	9.47001536424206	0.21119134605919	0.457888660778985
Saci_0924	-0.380498095610964	9.53086574115624	0.213335735333196	0.461530250949593
Saci_1786	-0.42245148019634	8.57177809663206	0.21406429498786	0.461606876997915
Saci_2349	-0.454800035620296	10.2120137572771	0.214300876431056	0.461606876997915
Saci_2162	0.403212279373228	8.91664527413098	0.215249763199715	0.462647218305882
Saci_1219	-0.376524052158635	10.3342438093016	0.217116940507524	0.465630326597658
Saci_0500	0.447967199224711	7.47938612337552	0.217575500041605	0.465630326597658
Saci_1363	0.4004102939581	8.25239966994543	0.220102630735433	0.469037336688997
Saci_1077	-0.42719965005862	10.4949539297773	0.220112184186377	0.469037336688997
Saci_1909	-0.388116991920504	9.08170683352491	0.221683332112559	0.471373766140837
Saci_1199	0.553265916692985	7.20507927064433	0.222978011178678	0.47238230762366
Saci_2303	-0.422039370082335	11.0075594798501	0.223109065735646	0.47238230762366
Saci_2254	0.430003679267252	12.2508890826654	0.225926102849463	0.477328978998973
Saci_0948	0.433544100035115	7.9682197415905	0.226865474170592	0.477774287733654
Saci_1690	0.397076542656925	9.76603317399399	0.22770142682882	0.477774287733654
Saci_0165	0.456772619528535	7.48241846206635	0.227747853865469	0.477774287733654
Saci_0298	-0.394901674365557	9.37593771388134	0.228061442483134	0.477774287733654
Saci_2129	0.490627669232066	7.34284062913485	0.230399720086072	0.481656677990463
Saci_0317	-0.633707735295598	7.27225931711996	0.230947726632395	0.481788009550353
Saci_1866	0.437688222078205	7.36707675360588	0.232011217524727	0.482991905664684
Saci_1737	-0.381558537423303	8.69777944226763	0.233113243043093	0.484270816614627
Saci_0010	-0.38402188543425	9.7153630311567	0.234586971988202	0.486314954455709
Saci_1220	0.398736388597447	8.27693536388407	0.236544718318863	0.489351886022148
Saci_0939	0.446832990497409	7.40426444061365	0.237201554314155	0.489690526889721
Saci_1320	-0.451752058146138	7.26547745587471	0.238066718276862	0.490207956861433
Saci_0911	-0.466986400101873	6.99959285559263	0.238439519802691	0.490207956861433
Saci_1238	-0.38199361706317	10.885909437928	0.239630619622781	0.490497740089144
Saci_1721	-0.397447765101851	7.8981718234703	0.239970516026891	0.490497740089144
Saci_1574	-0.372908065123949	8.24630608573525	0.240062338049672	0.490497740089144
Saci_1912	0.36500266457838	9.56324888885366	0.242119340737697	0.493684815918959
Saci_0130	0.432339766936721	7.53970435282984	0.24602477775597	0.500620090802619
Saci_0337	-0.495702340483182	6.99623868269863	0.248414858100696	0.504449803873192
Saci_2266	-0.371253647083269	9.2312897135665	0.250686643287363	0.506009641579642
Saci_1430	-0.372284826931773	10.124976228236	0.250898703119709	0.506009641579642
Saci_1917	0.382572345353636	8.22759433360693	0.251093442494367	0.506009641579642
Saci_1060	0.46571579470444	7.13540515363601	0.251221302415673	0.506009641579642
Saci_1572	0.410451538690644	8.88038964928198	0.252285576175405	0.507124650085379
Saci_0872	-0.350201309830158	8.65931510319133	0.256344468938999	0.514242540720053
Saci_0759	-0.554445078258269	7.01463419793262	0.259167721324644	0.518857958216474
Saci_1261	-0.440757308175385	8.10941170875186	0.259939089559209	0.519355162841639
Saci_1897	-0.418898131660994	8.60143140021078	0.26245552822649	0.522879246783723
Saci_1483	-0.334484824207054	9.3595280153441	0.263417529117847	0.522879246783723
Saci_0619	-0.335656736694542	9.68408353494832	0.263743534659655	0.522879246783723
Saci_2325	0.443931545678247	7.46933414114215	0.263809166806289	0.522879246783723
Saci_0565	-0.384112339948585	7.85515277266891	0.264563219191592	0.523261878093581
Saci_1211	0.340759404026988	10.4655419686685	0.265056117503596	0.523261878093581
Saci_0748	-0.338342860713859	8.8985484374161	0.266821420452054	0.524076440058126
Saci_0507	0.339732802247187	11.9658556591435	0.26702221480476	0.524076440058126
Saci_0971	-0.338134877454013	12.001012937194	0.267052042970203	0.524076440058126
Saci_0745	-0.3469421169289	8.80397449421784	0.268301739588173	0.525490389370919
Saci_0926	-0.369690924162089	7.76752417357944	0.268855743211289	0.52553888387561
Saci_0555	0.346803737245838	8.57062809249931	0.271142477375521	0.528967544270908
Saci_0072	-0.430970852501409	8.59080320629055	0.272563429585654	0.53022159478714
Saci_0334	0.391195346771109	7.790686450583	0.273311291215581	0.53022159478714
Saci_1003	-0.394350767588284	8.14896066878603	0.273387166697901	0.53022159478714
Saci_0199	0.408631692323892	7.28947352170915	0.275154460143115	0.5326089257741
Saci_0263	-0.403948758465832	8.05905092603114	0.276273089101295	0.532761996870179
Saci_2127	-0.415292063186711	7.46763816766321	0.27659757747826	0.532761996870179
Saci_1949	0.384398775536646	7.59016949062027	0.2772196794874	0.532761996870179
Saci_1364	0.447016217666017	7.36280168600133	0.277810752136109	0.532761996870179
Saci_1284	-0.350109941745387	8.58628085900443	0.278176680597751	0.532761996870179
Saci_2128	0.445568577777531	7.05179314347326	0.278452644889852	0.532761996870179
Saci_0058	0.371156797739492	7.97669774507567	0.279061789389343	0.532900686276188
Saci_0421	0.339215956556755	8.86604721358859	0.281602546751496	0.536115656562298
Saci_1470	0.380224948888406	11.9962932315433	0.281825148766888	0.536115656562298
Saci_0725	-0.328780110889652	8.65494289380819	0.282701827167384	0.536755094411496
Saci_0016	-0.437647124909639	7.81283388325272	0.286172127729437	0.542307104647579
Saci_1632	-0.32693043709175	11.5709914059936	0.290596639825335	0.54893642546396
Saci_0956	0.314095745001352	9.1287075000529	0.290775991736197	0.54893642546396
Saci_1910	0.34967294721543	9.63916203358174	0.293143414606959	0.550589678546186
Saci_0687	-0.338096303564446	9.97758257972075	0.293388017914373	0.550589678546186
Saci_1443	0.492186086710134	6.83267741927265	0.293755870407247	0.550589678546186
Saci_0232	-0.320482477581678	9.48427190998719	0.293869616948116	0.550589678546186
Saci_0921	-0.376613026192534	11.9850022229682	0.295036577206739	0.551735068109777
Saci_1707	0.320387414664833	9.83264525636876	0.298164714777471	0.556536770251934
Saci_1227	-0.332383505089103	9.79520419453622	0.299295575191502	0.557514436614477
Saci_2123	-0.3115888857415	9.16683777973765	0.299811388874251	0.557514436614477
Saci_1663	-0.461669689515861	7.53485991078736	0.300927065947675	0.558543133618768
Saci_0699	0.381607754555645	7.62946361239698	0.301596263707597	0.558604077198371
Saci_0388	-0.317158284770665	10.6692300529278	0.302084984345947	0.558604077198371
Saci_1827	0.373134634782753	7.49752212671995	0.304085407278487	0.559908696144626
Saci_0240	-0.305114213109593	9.26921486081137	0.304280784243899	0.559908696144626
Saci_0127	0.360578410048578	7.9868353510766	0.304482070410975	0.559908696144626
Saci_2211	0.331037569366186	8.5576405716804	0.305584467906822	0.560897184161689
Saci_1599	-0.415641530520802	11.0360919694602	0.308180471140685	0.564618464654428
Saci_1482	0.3644079482006	9.17239773918903	0.308842153394666	0.564788689357096
Saci_1100	0.343908890757164	8.27597107100807	0.312771290582884	0.57092259475883
Saci_1164	0.396663807285679	7.18916546509085	0.314892430723713	0.572689585958843
Saci_2304	0.311686606210276	8.88164051807217	0.314892763276464	0.572689585958843
Saci_0269	0.325640652355462	8.87476846343602	0.316587580269617	0.574719318478482
Saci_0411	-0.334883757752549	10.2412503235732	0.317239280200673	0.574851469414724
Saci_0504	-0.305891421085851	11.6508982884028	0.321201953942841	0.580181313349383
Saci_0666	0.352854784226738	7.94993644012203	0.321583410720725	0.580181313349383
Saci_1680	-0.344369088473365	9.87997103754148	0.322009821798723	0.580181313349383
Saci_2099	0.345238046841831	9.20809645844656	0.322517708931379	0.580181313349383
Saci_2353	0.30078963246772	11.2951813135085	0.326928847016421	0.585896288960618
Saci_2339	0.302008425788256	9.2309730524045	0.327004256764278	0.585896288960618
Saci_2276	-0.316452319672464	8.18530539310785	0.327464693225723	0.585896288960618
Saci_0496	-0.332602132439986	7.47178354801178	0.329078653815983	0.586696441837476
Saci_1505	-0.317630522244742	12.1983424627363	0.329958060696774	0.586696441837476
Saci_0360	-0.421743678540223	7.55021740051411	0.330258126583002	0.586696441837476
Saci_0830	-0.305570367618186	11.5543287239551	0.330275237650704	0.586696441837476
Saci_0989	-0.320301558310464	10.7016822306653	0.333977931005088	0.592214438371522
Saci_1051	0.424727258888666	6.8418129181737	0.337749609202584	0.597834869765001
Saci_0829	-0.297601171532537	11.561801807523	0.339178036048864	0.59929499963794
Saci_2302	0.433103348760057	7.06438097589584	0.340456116243278	0.600484766304751
Saci_2192	0.35901405917693	7.76476603719312	0.341246087817218	0.600810931210102
Saci_2207	-0.481253136921234	9.51667994904787	0.343099661494249	0.603005245776619
Saci_1828	-0.289767344829675	10.5550683991831	0.345377217361685	0.604737119294295
Saci_0178	-0.3221900995861	10.2635811245339	0.345525490400286	0.604737119294295
Saci_0147	-0.345706307255314	8.28350365232417	0.345912068236817	0.604737119294295
Saci_0046	0.292188862347632	11.4454535109901	0.34692493756433	0.605441938491001
Saci_1025	0.316547794320671	8.77687605522695	0.351034012007857	0.610906977973237
Saci_1489	-0.282873318305839	9.13860627377417	0.351286892671418	0.610906977973237
Saci_1201	0.314942706463684	7.75244194617936	0.357848472396836	0.621229952954648
Saci_0079	-0.464036030536031	7.02563630733291	0.359996917064536	0.62336700347422
Saci_0227	0.322760614231526	7.72951754602408	0.360767725879035	0.62336700347422
Saci_0559	0.400153868326317	8.06164123045363	0.361152895033524	0.62336700347422
Saci_2036	0.291576130498599	9.62816831079655	0.362790512659448	0.62336700347422
Saci_1007	0.409482903978639	7.12110421643381	0.36333259818786	0.62336700347422
Saci_2282	0.280484606954814	9.49137095863314	0.363366159659031	0.62336700347422
Saci_0320	0.462595050778439	7.26651600374154	0.363992250322285	0.62336700347422
Saci_2246	0.292226320123437	8.3865843469599	0.364101573026231	0.62336700347422
Saci_0131	0.323440728042888	7.82659178087006	0.365538263746741	0.623908042123522
Saci_1390	0.338822218306956	7.42605644761988	0.366278786819167	0.623908042123522
Saci_1381	-0.290000124024915	9.71256635261973	0.366302506100719	0.623908042123522
Saci_1071	-0.355825833278028	10.0317243380021	0.36700937894262	0.624041632345927
Saci_0152	0.30348818946914	8.1539120308342	0.36966853993195	0.627312209530775
Saci_1497	-0.405976061375718	6.96067643245411	0.370790684243567	0.627312209530775
Saci_1225	0.27842711279972	9.88646264529201	0.371425066747232	0.627312209530775
Saci_1919	0.265989297139237	9.11564124569886	0.372018863416796	0.627312209530775
Saci_1626	-0.328281319732323	10.3729970810284	0.372091532138597	0.627312209530775
Saci_0125	-0.264629212719961	9.30289491997243	0.373168235765482	0.627907326004293
Saci_2289	-0.265887376592253	9.53094745132597	0.373709194026724	0.627907326004293
Saci_0228	-0.31460707430819	8.31521895611957	0.375775325271938	0.630312327694315
Saci_1491	0.33053197873821	7.9538020607726	0.376495094820184	0.630345157041806
Saci_1292	-0.270141944301787	10.8359565279754	0.377064474605068	0.630345157041806
Saci_1905	0.307385988218992	8.07754272337533	0.380622799252794	0.635224268332814
Saci_1769	-0.322632972972164	11.7330677427987	0.382059353923176	0.635797426338236
Saci_0929	-0.27802288484602	10.6700763329267	0.382385680534297	0.635797426338236
Saci_1402	-0.292953894096717	10.4862866955649	0.382887070443369	0.635797426338236
Saci_1343	-0.280283474905289	12.9495345784422	0.384639545536074	0.637530231075754
Saci_1165	0.397973341707358	7.47902948203237	0.386531946833501	0.637530231075754
Saci_0364	-0.266151747288849	10.0065450256744	0.386620100437166	0.637530231075754
Saci_0995	0.316633022881826	7.50317632688326	0.386653803125901	0.637530231075754
Saci_2275	-0.262110553928771	9.15756251043238	0.387140714339053	0.637530231075754
Saci_0412	0.349112903117578	7.2256374750854	0.388393258648723	0.63836624615985
Saci_0047	0.268052904386238	12.0537041344385	0.388934117750966	0.63836624615985
Saci_0044	0.263684909035253	9.4579618660795	0.390481736864792	0.639848786644782
Saci_1401	-0.273927931687208	10.0869492611265	0.391430640039055	0.640346994330777
Saci_0156	-0.285877808744782	13.1028695632785	0.392539913650935	0.641105483972661
Saci_1498	-0.347842203453892	6.90933212646975	0.395498672574728	0.644877145922339
Saci_1800	0.285931877960823	9.71923308278708	0.396301259829417	0.645126477066575
Saci_1715	0.302748113976947	7.47774730269898	0.398305147168379	0.646767124983996
Saci_1132	0.278750392175951	8.13953856924254	0.398611762830015	0.646767124983996
Saci_0992	-0.258869735353244	10.7836729259458	0.399873891644551	0.647756565094681
Saci_1147	0.252752938687439	9.06629031070936	0.401521065086267	0.647950438434875
Saci_1194	0.257235669280375	9.16215440587018	0.402338487336105	0.647950438434875
Saci_0934	-0.359796046518093	7.03386354592899	0.403715862454906	0.647950438434875
Saci_2324	-0.275657162226089	8.64725062217276	0.404144570168537	0.647950438434875
Saci_2242	0.264502535177025	11.2437426897445	0.40418304907707	0.647950438434875
Saci_1621	-0.261902161126526	9.87785888767265	0.404610279665083	0.647950438434875
Saci_0357	-0.454722012488993	7.37465035236399	0.405464453718112	0.647950438434875
Saci_0155	0.266315079892575	10.757749666146	0.405984653324571	0.647950438434875
Saci_0340	-0.247905562320346	9.33498485112064	0.406063247917153	0.647950438434875
Saci_0111	-0.315060288429088	8.07484692432136	0.406765849317316	0.647950438434875
Saci_1834	-0.300006257561379	8.24649132465973	0.407171272490797	0.647950438434875
Saci_0243	-0.257329331718247	10.0839108998382	0.408020432607955	0.648262863327518
Saci_0316	0.341493536972258	7.17224102955454	0.411739517655117	0.652059523222019
Saci_0970	-0.261985671571103	8.43749497888848	0.412021732298267	0.652059523222019
Saci_1266	0.25729463786832	9.28251224427458	0.412380040869515	0.652059523222019
Saci_0328	-0.363781096667834	6.62503207403585	0.415461180073575	0.655887045807727
Saci_1683	0.244493288665617	9.18859449502	0.419755913506284	0.661615273193238
Saci_1514	-0.321893903220383	7.02342667662191	0.421251456017305	0.6629202786453
Saci_0102	0.294035075989834	7.42182886783381	0.424002204979429	0.666103731086874
Saci_0167	0.287468420960337	7.49017411028382	0.424690592932203	0.666103731086874
Saci_1242	-0.238909718648047	9.56871767490416	0.425516285985177	0.666103731086874
Saci_2320	0.321494631587512	7.14497454603697	0.426311912079871	0.666103731086874
Saci_1049	0.245581614455439	9.38190877175836	0.42768045220474	0.666103731086874
Saci_0116	-0.349011951902043	7.80207953424301	0.427968642855146	0.666103731086874
Saci_1885	0.327184132174094	7.64342640329327	0.428494293353783	0.666103731086874
Saci_0278	-0.263679123295612	13.6661961768373	0.428640769551372	0.666103731086874
Saci_1884	0.247208979134934	9.55486773699912	0.430791897444757	0.667542601456319
Saci_1398	0.24834560812894	12.379068838053	0.430911185834341	0.667542601456319
Saci_1782	0.40490158297247	7.35562605457713	0.433424239900631	0.669901829310493
Saci_0840	-0.268162743450108	10.4310422015078	0.434349923527868	0.669901829310493
Saci_1325	-0.241029938666814	8.51961786245417	0.434457983963704	0.669901829310493
Saci_1535	0.27529946752792	8.06850326941388	0.435970349940424	0.670629842153583
Saci_0393	-0.268950668968421	7.83205626757148	0.436280843938786	0.670629842153583
Saci_1788	0.257561102404963	9.24317799338912	0.438083351974455	0.672359765858784
Saci_0546	-0.234332790921013	8.83819396858229	0.440562452284192	0.674704371700787
Saci_2366	-0.266957094310584	10.7865192409105	0.440969926720856	0.674704371700787
Saci_1686	0.255036971137783	8.51932373937109	0.442105271732616	0.675400822816135
Saci_1414	0.27042311136971	10.850113115933	0.445319480898615	0.678456173832464
Saci_2152	0.265636873667872	8.09287290247575	0.445471727430782	0.678456173832464
Saci_1214	0.30300954411607	7.32738746963249	0.446325171946675	0.6787150011379
Saci_0804	0.267357332983492	7.81386393366433	0.44827421345755	0.680144521175322
Saci_0034	-0.244737171942219	11.0405958279703	0.448635107119674	0.680144521175322
Saci_0693	0.271933234134047	7.75244127239716	0.451177009644732	0.682507581157332
Saci_1035	-0.36126184635537	6.48215226887903	0.451802279205181	0.682507581157332
Saci_1852	0.296386423742794	7.13664186933219	0.452255778853499	0.682507581157332
Saci_0389	0.257506862873965	8.06950539774831	0.454093725522623	0.684241380036366
Saci_0119	-0.230599126582785	8.64645236199238	0.459061783643529	0.690352202484896
Saci_0048	-0.25926359021132	7.62763076158895	0.459539582922977	0.690352202484896
Saci_1468	0.337635041693323	7.23582592972102	0.460656108967517	0.690984163451276
Saci_0906	0.239717651321722	9.53807858507314	0.461638013059093	0.69141258969484
Saci_1689	0.25457679459168	8.15342521216905	0.463530707407127	0.693201795866381
Saci_0128	-0.213422473893104	9.01426909367019	0.464467486533438	0.693558216733389
Saci_0982	0.3272844132458	7.10183809533555	0.466474602873777	0.695509430410901
Saci_1333	-0.234130144064154	8.91859815090155	0.467467827216886	0.695945355961571
Saci_2168	0.223823160007359	9.73332058999143	0.46896351993787	0.697126909129199
Saci_2088	0.339238257354833	7.07942283217004	0.472906345723365	0.701704176105335
Saci_0768	-0.247785166711159	8.03439038141848	0.473822855390291	0.701704176105335
Saci_0871	0.315565238973136	7.18227889868508	0.474627338458793	0.701704176105335
Saci_1076	0.236029296251985	9.22794607711632	0.474869291382462	0.701704176105335
Saci_0405	0.217014503839033	8.6240602833668	0.476561257991595	0.70315799284644
Saci_1780	0.271762841061818	7.2700894471522	0.478110320916905	0.704396956484401
Saci_1290	-0.246379788997463	7.92347786317795	0.479446484416528	0.705319050408315
Saci_1217	0.263872937994852	8.44745599877077	0.4802573441891	0.705466779260023
Saci_1356	0.241970926873164	8.20512050778567	0.481548739933529	0.705893515257636
Saci_1625	-0.253407731552236	8.08944398468991	0.481969590478024	0.705893515257636
Saci_0680	0.376183653447535	6.67930722412915	0.482682011395762	0.705895783970533
Saci_1806	0.229493762402207	9.1777521442679	0.483796374108986	0.706484999250328
Saci_0226	0.216170752233523	9.20182335540489	0.484806120868602	0.706919938359063
Saci_1512	-0.273421039276554	7.56510407304355	0.488976231116017	0.711246400736444
Saci_1697	0.227429668455578	8.33857578576033	0.489205731825772	0.711246400736444
Saci_1250	0.229983275305816	8.20000658798734	0.491922508215057	0.713886027950624
Saci_1391	-0.250587534597249	7.93185659592857	0.492459143148215	0.713886027950624
Saci_1818	0.271793651714037	7.32583472111602	0.496596416526685	0.718834171444604
Saci_0791	-0.293388409467352	6.95859190303611	0.497992076895482	0.719805141713557
Saci_0099	0.248218097605893	9.03955914616121	0.499840606483767	0.720654679620289
Saci_2346	-0.269655492685636	7.30982783138088	0.50003129331156	0.720654679620289
Saci_1676	0.279502410307771	7.0604472237962	0.505778779063851	0.726835354882207
